97027.533	26.830	-25.824	3.403888257e-10	8.7476172e-11	-8.7476172e-11
97078.933	38.113	-24.57	2.715955074e-10	7.32378255e-11	-7.32378255e-11
97145.377	29.337	-28.331	3.075908598e-10	8.001441e-11	-8.001441e-11
97213.696	23.702	-38.981	2.961635964e-10	7.49909685e-11	-7.49909685e-11
97263.126	21.910	-25.729	4.05313251e-10	9.85552155e-11	-9.85552155e-11
97303.590	19.056	-18.554	4.919989788e-10	1.221710217e-10	-1.221710217e-10
97349.724	23.069	-27.078	3.515480073e-10	9.14490948e-11	-9.14490948e-11
97409.021	23.947	-36.229	2.926266483e-10	7.61217555e-11	-7.61217555e-11
97456.786	26.328	-23.819	3.610025454e-10	9.13020339e-11	-9.13020339e-11
97504.664	21.074	-21.55	4.529219226e-10	1.10131623e-10	-1.10131623e-10
97544.668	21.188	-18.929	4.575705834e-10	1.142151507e-10	-1.142151507e-10
97601.413	24.619	-35.557	3.240694926e-10	7.96886496e-11	-7.96886496e-11
97657.873	23.320	-31.841	3.165166557e-10	8.30131764e-11	-8.30131764e-11
97706.641	19.683	-25.449	4.099026708e-10	1.012592742e-10	-1.012592742e-10
97758.667	32.848	-32.343	2.676569574e-10	7.01986971e-11	-7.01986971e-11
97817.339	24.322	-25.824	3.633968583e-10	9.1184268e-11	-9.1184268e-11
97867.986	33.850	-26.325	2.87919723e-10	7.59291246e-11	-7.59291246e-11
97948.298	46.301	-46.462	2.863447587e-10	6.139049133e-11	-6.139049133e-11
102435.514	18.806	-16.297	3.996569073e-10	9.62463138e-11	-9.62463138e-11
102487.451	32.059	-33.131	2.151062193e-10	5.307224769e-11	-5.307224769e-11
102549.847	27.331	-30.337	2.361758343e-10	5.875153263e-11	-5.875153263e-11
102604.757	27.582	-27.579	2.725644558e-10	6.45164436e-11	-6.45164436e-11
102661.530	23.463	-29.191	2.731786743e-10	6.60595089e-11	-6.60595089e-11
102706.931	23.193	-21.938	3.113175093e-10	7.51905e-11	-7.51905e-11
102745.944	14.268	-15.82	4.995634686e-10	1.147648551e-10	-1.147648551e-10
102788.544	19.307	-28.332	2.968959063e-10	7.12922469e-11	-7.12922469e-11
102831.670	28.835	-23.818	2.611321146e-10	6.428554041e-11	-6.428554041e-11
102902.829	25.373	-42.324	2.065262997e-10	5.147754507e-11	-5.147754507e-11
102949.765	16.048	-21.562	3.745267449e-10	8.99333715e-11	-8.99333715e-11
102989.255	34.226	-23.442	2.34844344e-10	5.877243624e-11	-5.877243624e-11
103042.285	21.313	-18.804	3.477840555e-10	8.46136599e-11	-8.46136599e-11
103089.696	21.541	-26.098	3.235630797e-10	7.44619659e-11	-7.44619659e-11
103134.303	22.065	-23.066	3.119206608e-10	7.50086106e-11	-7.50086106e-11
103188.461	30.591	-32.092	2.162386338e-10	5.411613921e-11	-5.411613921e-11
103232.340	24.322	-13.288	3.734550687e-10	8.96760312e-11	-8.96760312e-11
103282.360	34.477	-25.699	2.274338157e-10	5.607283689e-11	-5.607283689e-11
103351.812	32.723	-34.975	1.93865847e-10	4.986921051e-11	-4.986921051e-11
103411.457	30.746	-26.922	2.474149587e-10	5.974446387e-11	-5.974446387e-11
103478.215	34.193	-36.012	2.105616534e-10	5.052685722e-11	-5.052685722e-11
103542.077	28.000	-29.669	2.440423881e-10	6.012440049e-11	-6.012440049e-11
103589.507	23.193	-19.431	3.271666251e-10	7.92490944e-11	-7.92490944e-11
103638.149	17.176	-25.449	3.294498123e-10	7.92239007e-11	-7.92239007e-11
103677.711	15.223	-22.386	3.905024151e-10	9.19469145e-11	-9.19469145e-11
103719.135	28.961	-26.2	2.440462941e-10	6.070940862e-11	-6.070940862e-11
103783.447	34.854	-35.351	1.843382016e-10	4.793766747e-11	-4.793766747e-11
103872.720	43.356	-54.419	2.774408364e-10	4.833748563e-11	-4.833748563e-11
108743.713	14.985	-17.611	3.557461761e-10	8.2734288e-11	-8.2734288e-11
108795.301	33.601	-36.604	1.48944894e-10	3.737396859e-11	-3.737396859e-11
108849.712	24.322	-20.81	2.357803518e-10	5.820352734e-11	-5.820352734e-11
108903.703	25.492	-29.669	2.058773829e-10	4.875318168e-11	-4.875318168e-11
108960.308	19.034	-31.113	2.376720276e-10	5.461864611e-11	-5.461864611e-11
109001.011	25.970	-21.67	2.352628719e-10	5.631072531e-11	-5.631072531e-11
109066.218	33.475	-39.237	1.417316838e-10	3.603915168e-11	-3.603915168e-11
109126.395	28.459	-26.702	1.968238608e-10	4.750760385e-11	-4.750760385e-11
109189.703	30.341	-34.85	1.570846725e-10	4.014416238e-11	-4.014416238e-11
109245.057	20.119	-25.013	2.4821328e-10	5.931936087e-11	-5.931936087e-11
109283.742	26.566	-18.565	2.601828264e-10	5.961926355e-11	-5.961926355e-11
109347.119	18.350	-36.811	2.151129246e-10	5.001080301e-11	-5.001080301e-11
109388.911	31.719	-23.442	1.934885274e-10	4.760910126e-11	-4.760910126e-11
109450.090	28.209	-29.46	1.82005278e-10	4.55944776e-11	-4.55944776e-11
109498.232	12.662	-19.933	3.434381097e-10	8.04684174e-11	-8.04684174e-11
109536.623	21.910	-25.729	2.412032469e-10	5.634789741e-11	-5.634789741e-11
109578.705	22.453	-20.172	2.850327333e-10	6.420688659e-11	-6.420688659e-11
109632.998	33.350	-31.841	1.567943265e-10	3.99359205e-11	-3.99359205e-11
109701.324	22.692	-34.976	1.784133204e-10	4.529082516e-11	-4.529082516e-11
109753.351	25.827	-29.334	1.912081395e-10	4.758661572e-11	-4.758661572e-11
109803.497	30.842	-24.32	1.944408753e-10	4.738361439e-11	-4.738361439e-11
109875.267	36.123	-40.928	2.107615104e-10	5.211204222e-11	-5.211204222e-11
109940.465	50.556	-29.075	2.105489589e-10	5.05506057e-11	-5.05506057e-11
110036.002	57.352	-44.981	1.298318595e-10	3.469221315e-11	-3.469221315e-11
110149.799	60.605	-56.446	2.294464473e-10	4.033253574e-11	-4.033253574e-11
113874.363	29.086	-36.104	1.494619182e-10	3.799905879e-11	-3.799905879e-11
113924.760	18.806	-21.312	2.490066537e-10	6.104706279e-11	-6.104706279e-11
113976.661	29.588	-33.095	1.505826147e-10	3.903752748e-11	-3.903752748e-11
114032.825	31.092	-26.576	1.637957664e-10	4.232413353e-11	-4.232413353e-11
114089.366	19.683	-25.449	2.174139492e-10	5.414234196e-11	-5.414234196e-11
114134.623	27.080	-25.574	1.883229075e-10	4.645826346e-11	-4.645826346e-11
114184.143	12.662	-22.44	2.91121992e-10	6.98530812e-11	-6.98530812e-11
114217.364	32.095	-20.559	1.846019868e-10	4.648423185e-11	-4.648423185e-11
114267.636	21.940	-18.178	2.444899506e-10	6.127147551e-11	-6.127147551e-11
114310.637	16.549	-21.061	2.683753359e-10	6.51880803e-11	-6.51880803e-11
114357.842	19.490	-30.657	2.218735596e-10	5.141358432e-11	-5.141358432e-11
114396.262	21.188	-18.929	2.462367138e-10	6.103133463e-11	-6.103133463e-11
114439.835	15.224	-22.386	2.867127039e-10	6.68080938e-11	-6.68080938e-11
114479.880	20.310	-24.821	2.266578237e-10	5.413825368e-11	-5.413825368e-11
114525.889	34.477	-25.699	1.589321454e-10	4.093355847e-11	-4.093355847e-11
114585.439	27.582	-25.072	1.886905923e-10	4.676815899e-11	-4.676815899e-11
114656.646	19.057	-43.626	1.560370833e-10	3.91665036e-11	-3.91665036e-11
114693.881	14.417	-18.178	3.117880521e-10	7.55005713e-11	-7.55005713e-11
114736.630	29.337	-28.331	1.698589851e-10	4.270375116e-11	-4.270375116e-11
114785.523	23.068	-19.557	2.379744171e-10	5.762634423e-11	-5.762634423e-11
114843.944	22.316	-35.352	1.676368617e-10	4.27574196e-11	-4.27574196e-11
114885.064	18.805	-18.804	2.706719337e-10	6.5443728e-11	-6.5443728e-11
114931.151	22.865	-27.281	2.097482289e-10	5.024998041e-11	-5.024998041e-11
114987.027	39.701	-33.011	1.354677618e-10	3.482467212e-11	-3.482467212e-11
115039.891	24.447	-13.163	2.647432116e-10	6.55154682e-11	-6.55154682e-11
115100.148	29.381	-35.809	1.676871189e-10	4.039074165e-11	-4.039074165e-11
115160.153	27.045	-30.624	1.807896006e-10	4.383149148e-11	-4.383149148e-11
115207.912	29.432	-20.714	2.083793712e-10	5.021949408e-11	-5.021949408e-11
115279.034	36.024	-41.69	2.553291657e-10	4.412726031e-11	-4.412726031e-11
121575.146	13.415	-16.673	2.145738966e-10	5.131562835e-11	-5.131562835e-11
121603.102	15.546	-14.542	2.138155467e-10	5.072458545e-11	-5.072458545e-11
121633.394	12.835	-14.745	2.488864791e-10	5.600551047e-11	-5.600551047e-11
121662.640	16.184	-16.411	2.177748636e-10	4.913073564e-11	-4.913073564e-11
121697.252	19.182	-18.428	1.668343089e-10	4.095666897e-11	-4.095666897e-11
121733.805	17.731	-17.372	1.916480202e-10	4.478686653e-11	-4.478686653e-11
121777.635	16.526	-26.098	1.607941356e-10	3.747314844e-11	-3.747314844e-11
121804.874	9.346	-10.713	3.576554289e-10	7.91918715e-11	-7.91918715e-11
121827.884	16.423	-13.665	2.129345484e-10	5.084145297e-11	-5.084145297e-11
121864.638	17.279	-20.33	1.954212813e-10	4.386111849e-11	-4.386111849e-11
121905.611	11.409	-23.694	1.784693064e-10	4.309877145e-11	-4.309877145e-11
121943.624	31.060	-26.605	1.992474687e-10	3.553556412e-11	-3.553556412e-11
125914.158	13.164	-11.91	2.460707088e-10	5.764347204e-11	-5.764347204e-11
125946.251	13.665	-18.93	1.833338388e-10	4.407008298e-11	-4.407008298e-11
125985.240	14.794	-25.323	1.481839401e-10	3.618815256e-11	-3.618815256e-11
126018.724	18.919	-18.69	1.756467006e-10	4.055930508e-11	-4.055930508e-11
126055.135	22.626	-17.491	1.579887162e-10	3.74256645e-11	-3.74256645e-11
126100.013	15.358	-22.252	1.911095781e-10	4.220625696e-11	-4.220625696e-11
126131.071	16.895	-15.7	1.956389106e-10	4.580719836e-11	-4.580719836e-11
126163.762	11.785	-15.796	2.247084693e-10	5.299951797e-11	-5.299951797e-11
126199.742	13.414	-24.195	1.625808702e-10	3.874382883e-11	-3.874382883e-11
126233.751	19.522	-20.595	1.580493894e-10	3.719075115e-11	-3.719075115e-11
126273.783	14.593	-20.509	2.211996444e-10	4.653659829e-11	-4.653659829e-11
126305.049	20.936	-16.673	1.600619559e-10	3.901984632e-11	-3.901984632e-11
126340.152	15.922	-14.166	2.011645335e-10	4.844068215e-11	-4.844068215e-11
126375.236	15.940	-19.163	1.794480198e-10	4.258045176e-11	-4.258045176e-11
126421.035	20.288	-29.859	1.322634096e-10	3.049282698e-11	-3.049282698e-11
126457.262	16.656	-15.939	1.968153978e-10	4.58547474e-11	-4.58547474e-11
126485.075	16.423	-11.157	2.232966456e-10	5.257656978e-11	-5.257656978e-11
126519.706	14.388	-18.208	1.987178151e-10	4.59193917e-11	-4.59193917e-11
126557.661	24.071	-23.568	1.220665362e-10	3.040164141e-11	-3.040164141e-11
126598.030	13.791	-16.297	2.037574665e-10	4.847263323e-11	-4.847263323e-11
126624.608	12.286	-12.787	2.481183642e-10	5.802452187e-11	-5.802452187e-11
126650.325	21.671	-13.432	1.801783116e-10	4.225723677e-11	-4.225723677e-11
126703.185	26.472	-31.189	1.731572766e-10	3.240582303e-11	-3.240582303e-11
131018.060	12.716	-19.879	1.522154529e-10	3.527782671e-11	-3.527782671e-11
131045.443	20.435	-14.667	1.348939704e-10	3.183076218e-11	-3.183076218e-11
131093.960	19.558	-28.081	9.75923865e-11	2.354894199e-11	-2.354894199e-11
131125.803	12.788	-12.286	1.940857548e-10	4.460099952e-11	-4.460099952e-11
131148.244	17.928	-9.653	1.764205443e-10	4.098274152e-11	-4.098274152e-11
131178.290	10.447	-12.119	2.277236409e-10	5.100258198e-11	-5.100258198e-11
131201.900	11.910	-13.163	1.922314464e-10	4.458633249e-11	-4.458633249e-11
131229.481	14.417	-15.67	1.578202374e-10	3.654824019e-11	-3.654824019e-11
131268.344	15.671	-24.446	1.167156417e-10	2.789337747e-11	-2.789337747e-11
131309.589	19.558	-25.574	1.009432137e-10	2.487905217e-11	-2.487905217e-11
131358.577	20.716	-29.43	9.64174617e-11	2.272394271e-11	-2.272394271e-11
131394.462	12.412	-15.169	1.727975991e-10	4.045553568e-11	-4.045553568e-11
131421.667	12.788	-14.793	1.743889035e-10	4.07005851e-11	-4.07005851e-11
131453.008	14.041	-18.554	1.459361673e-10	3.43280112e-11	-3.43280112e-11
131484.350	20.310	-17.3	1.258928538e-10	2.975374668e-11	-2.975374668e-11
131518.825	15.922	-14.166	1.571420907e-10	3.633487494e-11	-3.633487494e-11
131552.640	12.195	-17.893	1.7286654e-10	3.836967309e-11	-3.836967309e-11
131591.287	21.187	-26.452	9.62266536e-11	2.32194123e-11	-2.32194123e-11
131630.324	19.761	-17.849	1.304352063e-10	3.022997271e-11	-3.022997271e-11
131662.800	12.358	-12.715	2.016426279e-10	4.529383278e-11	-4.529383278e-11
131703.239	17.051	-28.081	1.025247531e-10	2.446288089e-11	-2.446288089e-11
131741.852	28.578	-21.562	1.410042564e-10	2.695422534e-11	-2.695422534e-11
138863.986	8.206	-11.853	3.299012157e-10	7.14318864e-11	-7.14318864e-11
138888.011	21.790	-15.82	1.645885542e-10	3.850403298e-11	-3.850403298e-11
138925.346	17.050	-15.545	1.891544298e-10	4.440885687e-11	-4.440885687e-11
138955.948	16.537	-13.551	2.193944214e-10	5.037914532e-11	-5.037914532e-11
138988.896	16.184	-16.411	2.092569843e-10	4.711106022e-11	-4.711106022e-11
139033.913	18.806	-28.834	1.358228823e-10	3.162608127e-11	-3.162608127e-11
139075.410	19.934	-22.691	1.445277939e-10	3.454326435e-11	-3.454326435e-11
139152.730	52.932	-57.386	9.79025229e-11	1.790354811e-11	-1.790354811e-11
142680.724	46.638	-28.582	1.266509433e-10	3.149363532e-11	-3.149363532e-11
142754.314	23.193	-26.953	1.89508704e-10	4.704437829e-11	-4.704437829e-11
142808.096	22.065	-30.589	1.862271432e-10	4.464223386e-11	-4.464223386e-11
142850.220	17.552	-20.058	2.661953973e-10	6.319177578e-11	-6.319177578e-11
142889.334	18.554	-21.563	2.477700792e-10	5.872265427e-11	-5.872265427e-11
142940.733	29.838	-32.845	1.535811207e-10	3.76161471e-11	-3.76161471e-11
143002.150	31.104	-31.579	1.605712983e-10	3.838957416e-11	-3.838957416e-11
143066.532	26.898	-33.278	1.790182296e-10	4.119883446e-11	-4.119883446e-11
143127.528	38.614	-34.098	1.268428581e-10	3.236410044e-11	-3.236410044e-11
143198.361	27.958	-32.218	1.553691573e-10	3.916594374e-11	-3.916594374e-11
143274.707	39.367	-48.389	1.038029916e-10	2.685891894e-11	-2.685891894e-11
143346.543	25.200	-32.469	1.645720188e-10	4.078496772e-11	-4.078496772e-11
143410.963	28.477	-39.22	1.469290725e-10	3.546657765e-11	-3.546657765e-11
143484.947	42.250	-45.506	1.041437901e-10	2.685246102e-11	-2.685246102e-11
143573.699	41.254	-46.502	1.083689103e-10	2.743594581e-11	-2.743594581e-11
143637.017	28.083	-22.064	1.901513061e-10	4.680773328e-11	-4.680773328e-11
143711.107	46.764	-46.007	9.87027321e-11	2.531614008e-11	-2.531614008e-11
143784.824	18.179	-26.953	2.182167624e-10	5.180218575e-11	-5.180218575e-11
143838.229	47.516	-35.226	1.062889653e-10	2.84544939e-11	-2.84544939e-11
143924.368	31.582	-38.623	1.394962149e-10	3.456031404e-11	-3.456031404e-11
143985.410	20.686	-29.46	1.937481462e-10	4.706099181e-11	-4.706099181e-11
144081.346	60.132	-75.25	1.263661959e-10	2.357554185e-11	-2.357554185e-11
149090.216	21.074	-24.058	1.503031404e-10	3.53467611e-11	-3.53467611e-11
149133.354	23.068	-22.064	1.419172188e-10	3.410883903e-11	-3.410883903e-11
149182.497	24.071	-26.076	1.3490673e-10	3.247670391e-11	-3.247670391e-11
149228.000	18.686	-21.431	1.682780967e-10	3.902866737e-11	-3.902866737e-11
149281.011	20.836	-34.326	1.215290055e-10	2.85356736e-11	-2.85356736e-11
149336.447	20.561	-34.6	1.146358269e-10	2.777768175e-11	-2.777768175e-11
149375.574	11.522	-18.566	2.285214414e-10	5.243874006e-11	-5.243874006e-11
149402.014	15.170	-14.918	2.159163888e-10	5.049811557e-11	-5.049811557e-11
149436.740	23.068	-19.557	1.51955118e-10	3.599472093e-11	-3.599472093e-11
149482.875	24.573	-23.067	1.342505871e-10	3.221385615e-11	-3.221385615e-11
149550.571	39.618	-43.124	7.42848939e-11	1.860966828e-11	-1.860966828e-11
149614.635	30.715	-24.446	1.165066707e-10	2.809290897e-11	-2.809290897e-11
149677.049	28.477	-31.699	1.113098028e-10	2.613614619e-11	-2.613614619e-11
149735.315	22.865	-29.789	1.253070189e-10	3.012275301e-11	-3.012275301e-11
149787.013	28.835	-28.833	1.108017624e-10	2.698124835e-11	-2.698124835e-11
149851.845	24.179	-35.997	1.105539918e-10	2.616137244e-11	-2.616137244e-11
149896.960	16.674	-20.936	1.728143949e-10	4.093579791e-11	-4.093579791e-11
149933.442	20.310	-19.807	1.645433097e-10	3.860529603e-11	-3.860529603e-11
149978.698	27.707	-24.947	1.231024725e-10	2.934830388e-11	-2.934830388e-11
150036.241	30.340	-29.836	1.054189689e-10	2.567047938e-11	-2.567047938e-11
150089.944	16.754	-23.363	1.787453955e-10	4.021210074e-11	-4.021210074e-11
150125.144	26.686	-18.446	1.498251111e-10	3.464278272e-11	-3.464278272e-11
150184.674	42.376	-32.844	8.38297257e-11	2.065124985e-11	-2.065124985e-11
150263.530	28.710	-36.481	9.8436408e-11	2.373568134e-11	-2.373568134e-11
150312.800	19.558	-20.56	1.611027096e-10	3.853203249e-11	-3.853203249e-11
150356.176	26.328	-23.819	1.267948794e-10	3.082497369e-11	-3.082497369e-11
150409.959	17.677	-27.455	1.454602212e-10	3.429134037e-11	-3.429134037e-11
150451.706	18.555	-24.07	1.538122908e-10	3.643463418e-11	-3.643463418e-11
150513.768	41.728	-43.507	1.281185577e-10	2.370283188e-11	-2.370283188e-11
155110.341	19.934	-20.184	1.965372906e-10	4.573635654e-11	-4.573635654e-11
155157.855	17.552	-27.58	1.874669076e-10	4.24651206e-11	-4.24651206e-11
155199.852	18.179	-24.446	1.806495705e-10	4.257202782e-11	-4.257202782e-11
155246.267	24.417	-28.236	1.55982204e-10	3.540811134e-11	-3.540811134e-11
155289.728	18.566	-19.043	2.211754272e-10	4.946986107e-11	-4.946986107e-11
155337.253	36.232	-28.958	1.186605693e-10	2.814198135e-11	-2.814198135e-11
155411.846	19.307	-38.361	1.31584026e-10	3.176380683e-11	-3.176380683e-11
155454.471	29.337	-23.317	1.453152435e-10	3.451852635e-11	-3.451852635e-11
155509.059	27.402	-25.252	1.493123184e-10	3.547880343e-11	-3.547880343e-11
155573.891	27.761	-37.429	1.233170421e-10	2.876418111e-11	-2.876418111e-11
155628.933	22.865	-27.281	1.607252598e-10	3.731852943e-11	-3.731852943e-11
155675.492	28.960	-23.693	1.415363838e-10	3.444555576e-11	-3.444555576e-11
155733.411	16.173	-28.959	1.678151055e-10	3.999088443e-11	-3.999088443e-11
155771.135	16.059	-21.551	2.145439506e-10	4.914091728e-11	-4.914091728e-11
155817.281	30.089	-30.087	1.286184606e-10	3.016694289e-11	-3.016694289e-11
155874.072	23.444	-26.702	1.555455783e-10	3.60279675e-11	-3.60279675e-11
155927.729	27.456	-30.213	1.344154854e-10	3.152660847e-11	-3.152660847e-11
155981.260	34.101	-26.075	1.251659472e-10	3.001976481e-11	-3.001976481e-11
156038.678	26.829	-23.318	1.534098426e-10	3.626761362e-11	-3.626761362e-11
156109.509	41.247	-44.002	8.71969581e-11	2.125577496e-11	-2.125577496e-11
156185.917	22.507	-35.161	1.359130458e-10	3.229494471e-11	-3.229494471e-11
156272.494	53.763	-64.069	1.179162159e-10	2.093392056e-11	-2.093392056e-11
160674.393	26.209	-46.504	8.56321494e-11	1.945191906e-11	-1.945191906e-11
160736.360	24.417	-35.759	1.057000056e-10	2.408086758e-11	-2.408086758e-11
160786.351	27.080	-25.574	1.124341449e-10	2.675953728e-11	-2.675953728e-11
160840.235	28.357	-26.804	1.153055757e-10	2.630780838e-11	-2.630780838e-11
160901.313	27.456	-32.72	1.01407572e-10	2.347212399e-11	-2.347212399e-11
160969.035	22.417	-40.267	1.201824771e-10	2.522763012e-11	-2.522763012e-11
161022.165	36.985	-30.713	8.58465888e-11	2.065846944e-11	-2.065846944e-11
161094.126	20.185	-34.976	1.094349228e-10	2.548579719e-11	-2.548579719e-11
161135.622	33.850	-21.311	1.192219917e-10	2.674553427e-11	-2.674553427e-11
161200.060	29.588	-30.588	9.83258682e-11	2.340173787e-11	-2.340173787e-11
161261.866	22.943	-32.218	1.098680982e-10	2.582464269e-11	-2.582464269e-11
161314.269	25.701	-29.46	1.082290104e-10	2.563803354e-11	-2.563803354e-11
161370.308	19.809	-30.338	1.215593421e-10	2.809361856e-11	-2.809361856e-11
161412.055	23.193	-21.938	1.32779262e-10	3.145367043e-11	-3.145367043e-11
161464.584	18.304	-29.335	1.281203805e-10	2.960994078e-11	-2.960994078e-11
161503.364	19.641	-20.476	1.59032139e-10	3.59674245e-11	-3.59674245e-11
161548.734	29.432	-25.729	1.134189126e-10	2.63807985e-11	-2.63807985e-11
161600.230	15.546	-22.064	1.608184179e-10	3.722354853e-11	-3.722354853e-11
161645.445	30.507	-29.669	1.044898617e-10	2.401643811e-11	-2.401643811e-11
161717.777	35.902	-41.825	8.39745732e-11	1.908049752e-11	-1.908049752e-11
161786.387	24.960	-32.708	1.148940135e-10	2.570212449e-11	-2.570212449e-11
161829.197	19.760	-17.849	1.695821799e-10	3.813139407e-11	-3.813139407e-11
161875.660	20.937	-26.702	1.259382936e-10	2.923937856e-11	-2.923937856e-11
161922.171	19.558	-25.574	1.341835341e-10	3.115367661e-11	-3.115367661e-11
161975.326	24.071	-33.597	1.034780775e-10	2.432266851e-11	-2.432266851e-11
162029.032	40.555	-29.635	1.050996534e-10	2.222666334e-11	-2.222666334e-11
165478.329	40.620	-34.6	9.30287463e-11	2.281014813e-11	-2.281014813e-11
165535.873	15.671	-16.924	2.321202996e-10	5.333041476e-11	-5.333041476e-11
165585.141	26.578	-33.597	1.197799638e-10	2.877474033e-11	-2.877474033e-11
